,links
302,http://aajtak.intoday.in/gallery/india-celebrates-70th-anniversary-of-independence-narendra-modi-unfurls-the-tricolour-at-the-red-fort-1-10850.html
303,http://aajtak.intoday.in/gallery/indigenously---manufactured-aircraft-stole-the-show-at-aero-india-2013-1-4875.html
304,http://aajtak.intoday.in/gallery/mother-of-two-anshu-jamsenpa-climbs-mount-everest-anita-kundu-climbs-from-china-1-12650.html
305,http://aajtak.intoday.in/gallery/arvind-kejriwal-ends-fast-1-5207.html
306,http://aajtak.intoday.in/gallery/big-stories-of-the-last-week-1-3779.html
307,http://aajtak.intoday.in/gallery/senior-cop-among-six-killed-in-major-naxal-attack-in-jharkhand-1-5496.html
308,http://aajtak.intoday.in/gallery/top-10-indian-missiles-russian-zircon-missile-brahmos-agni-missiles-1-11748.html
309,http://aajtak.intoday.in/gallery/narendra-modi-flags-off-south-asias-biggest-aero-show-1-8290.html
310,http://aajtak.intoday.in/gallery/indian-defence-is-much-stronger-then-pakistan-defence-millatary-1-12550.html
311,http://aajtak.intoday.in/gallery/19-feb-2013-news-reel-1-4939.html
312,http://aajtak.intoday.in/gallery/important-national-news-last-week-1-3732.html
313,http://aajtak.intoday.in/gallery/Aamir-meets-Gehlot-to-talk-female-foeticide-1-3370.html
314,http://aajtak.intoday.in/gallery/celebs-at-dabboo-ratnani-2014-calendar-launch-1-6225.html
315,http://aajtak.intoday.in/gallery/24-may-2012-1-3449.html
316,http://aajtak.intoday.in/gallery/digital-india-week-launch-in-pictures--1-8847.html
317,http://aajtak.intoday.in/gallery/top-news-of-11th-july-2014-1-7007.html
318,http://aajtak.intoday.in/gallery/eid-ul-fitr-1-3927.html
319,http://aajtak.intoday.in/gallery/top-news-of-the-09-november-2014-1-7711.html
320,http://aajtak.intoday.in/gallery/top-news-of-29th-april-2016-1-10187.html
321,http://aajtak.intoday.in/gallery/top-news-of-6-april-2016-in-photos-1-10065.html
322,http://aajtak.intoday.in/gallery/13-september-2013-newsreel-1-5800.html
323,http://aajtak.intoday.in/gallery/17-feb-2013-in-pictures-1-4928.html
324,http://aajtak.intoday.in/gallery/top-news-of-30-july-2013-1-5600.html
325,http://aajtak.intoday.in/gallery/line-of-footwear-and-passbook-in-the-outside-bank-1-11183.html
326,http://aajtak.intoday.in/gallery/american-party-girl-become-a-traditional-housewife-in-rural-india-after-meeting-her-husband-on-facebook-1-6311.html
327,http://aajtak.intoday.in/gallery/news-this-week-1-3464.html
328,http://aajtak.intoday.in/gallery/aam-aadmi-party-celebrates-victory-1-8252.html
329,http://aajtak.intoday.in/gallery/people-queue-up-outside-atms-after-govt-scrapped-currency-notes-of-rs-1000-and-rs-500-1-11150.html
330,http://aajtak.intoday.in/gallery/top-news-of-24th-august-2015-1-9131.html
331,http://aajtak.intoday.in/gallery/Fireworks-in-city-sky-1-4413.html
332,http://aajtak.intoday.in/gallery/death-anniversary-know-last-day-of-apj-abdul-kalam-before-his-death-1-13729.html
333,http://aajtak.intoday.in/gallery/eyes-on-Ramdev-campaign-1-3858.html
334,http://aajtak.intoday.in/gallery/top-news-of-21st-january-2016-in-pictures-1-9706.html
335,http://aajtak.intoday.in/gallery/chaos-at-arvind-kejriwal-janta-darbar-1-6243.html
336,http://aajtak.intoday.in/gallery/top-news-gallery-of-22nd-june-2016-1-10554.html
337,http://aajtak.intoday.in/gallery/fourth-day-of-parliaments-winter-session-1-4502.html
338,http://aajtak.intoday.in/gallery/newsreel-of-13-August-1-3886.html
339,http://aajtak.intoday.in/gallery/top-news-on-3rd-october-2016-1-11065.html
340,http://aajtak.intoday.in/gallery/bjp-and-vivekanand-1-5119.html
341,http://aajtak.intoday.in/gallery/largest-red-light-areas-of-india-includes-sonagachi-kolkata-and-gb-road-of-delhi-1-11312.html
342,http://aajtak.intoday.in/gallery/8-feb-newsreel-1-4882.html
343,http://aajtak.intoday.in/gallery/top-news-of-12th-september-2016-on-violent-protest-over-cauvery-water-issue-flexi-fare-system-of-railway-arunachal-pradesh-governor-jammu-kashmir-encounter-delhi-1-10973.html
344,http://aajtak.intoday.in/gallery/newsreel-01-january-2014-1-6213.html
345,http://aajtak.intoday.in/gallery/India-Today-ORG-survey-Gujarat-Assembly-Elections-1-4305.html
346,http://aajtak.intoday.in/gallery/republic-day-parade-india-shows-military-prowess-cultural-heritage-1-4819.html
347,http://aajtak.intoday.in/gallery/4-convicts-of-delhi-gangrape-1-5848.html
348,http://aajtak.intoday.in/gallery/top-news-of-12-april-2013-1-5239.html
349,http://aajtak.intoday.in/gallery/top-news-of-16th-october-2015-1-9338.html
350,http://aajtak.intoday.in/gallery/congress-leaders-protest-against-lok-sabha-speaker-in-parliament-1-9037.html
351,http://aajtak.intoday.in/gallery/top-news-of-12th-nov-2013-1-6028.html
352,http://aajtak.intoday.in/gallery/bihar-bandh-bjp-jd-u-clash-in-public-two-days-after-split-1-5461.html
353,http://aajtak.intoday.in/gallery/blast-from-the-past-19th-september-1-9231.html
354,http://aajtak.intoday.in/gallery/17-may-2012-1-3414.html
355,http://aajtak.intoday.in/gallery/top-news-on-21st-february-2016-1-9833.html
356,http://aajtak.intoday.in/gallery/narendra-modi-pop-fransis-twitter-list-sushma-swaraj-pmo-india-1-12855.html
357,http://aajtak.intoday.in/gallery/big-news-of-15th-september-2014-in-pictures-1-7325.html
358,http://aajtak.intoday.in/gallery/last-journey-of-doctor-kalam-see-pictures--1-8986.html
359,http://aajtak.intoday.in/gallery/big-news-of-last-week-1-4044.html
360,http://aajtak.intoday.in/gallery/silver-medalist-pv-sindhu-receives-a-warm-welcome-in-hyderabad-1-10875.html
361,http://aajtak.intoday.in/gallery/top-news-of-13th-november-2014-in-pics-1-7739.html
362,http://aajtak.intoday.in/gallery/top-news-of-16th-january-2016-1-9691.html
363,http://aajtak.intoday.in/gallery/Police-fire-teargas-to-disperse-anti-Kudankulam-protesters-1-4047.html
364,http://aajtak.intoday.in/gallery/top-news-of-8th-august-2015-1-9052.html
365,http://aajtak.intoday.in/gallery/narendra-modi-kedarnath-visit-new-kurta-look-shiva-1-15522.html
366,http://aajtak.intoday.in/gallery/21-july-2012-1-3727.html
367,http://aajtak.intoday.in/gallery/news-of-7-may-2013-in-pics-1-5347.html
368,http://aajtak.intoday.in/gallery/top-news-of-23-january-2014-1-6293.html
369,http://aajtak.intoday.in/gallery/all-india-institute-of-ayurveda-started-in-delhi-by-narendra-modi-government-tst-1-15469.html
370,http://aajtak.intoday.in/gallery/top-news-of-14-july-2015-1-8923.html
371,http://aajtak.intoday.in/gallery/luxury-train-of-india-maharaja-express-is-costliest-train-in-india-1-8010.html
372,http://aajtak.intoday.in/gallery/Top-news-of-21st-October-2012-1-4283.html
373,http://aajtak.intoday.in/gallery/sidharth-mallaya-video-on-facebok-after-malya-arrest-1-12161.html
374,http://aajtak.intoday.in/gallery/top-news-of-12-august-2013-1-5659.html
375,http://aajtak.intoday.in/gallery/news-of-23-march-2013-in-photos-1-5149.html
376,http://aajtak.intoday.in/gallery/news-on-4-may-2014-1-6692.html
377,http://aajtak.intoday.in/gallery/top-news-of-17-november-2013-1-6044.html
378,http://aajtak.intoday.in/gallery/top-news-of-5th-april-2014-in-pictures-1-6575.html
379,http://aajtak.intoday.in/gallery/top-news-of-24th-june-2014-1-6944.html
380,http://aajtak.intoday.in/gallery/top-news-of-30-april-2013-1-5316.html
381,http://aajtak.intoday.in/gallery/news--on-13-may-2014-1-5368.html
382,http://aajtak.intoday.in/gallery/india-today-group-cicero-mood-of-nation-survey-2015-who-should-be-the-pm-of-india-1-8458.html
383,http://aajtak.intoday.in/gallery/Top-News-of-31st-October-2012-1-4339.html
384,http://aajtak.intoday.in/gallery/tupolev-142m-to-be-retire-from-indian-navy-1-11696.html
385,http://aajtak.intoday.in/gallery/blast-outside-bjp-office-in-bangalore-1-5254.html
386,http://aajtak.intoday.in/gallery/congresss-augusta-march-from-jantar-mantar-to-parliament-1-10227.html
387,http://aajtak.intoday.in/gallery/india-this-week-1-3425.html
388,http://aajtak.intoday.in/gallery/top-news-in-pictures-of-3rd-october-1-9291.html
389,http://aajtak.intoday.in/gallery/top-news-of-24-august-2014-in-pictures-1-7215.html
390,http://aajtak.intoday.in/gallery/http--aajtak.intoday.in-gallery-if-you-are-an-art-student-you-have-multiple-career-options-1-12795-1-3344.html
391,http://aajtak.intoday.in/gallery/shashi-tharoor-playing-cricket-in-lungi-1-5796.html
392,http://aajtak.intoday.in/gallery/top-news-of-14th-may-2016-1-10295.html
393,http://aajtak.intoday.in/gallery/05-december-2012-top-news-of-the-day-1-4528.html
394,http://aajtak.intoday.in/gallery/top-news-of-29th-july-2015-1-9000.html
395,http://aajtak.intoday.in/gallery/26-june-2012-1-3625.html
396,http://aajtak.intoday.in/gallery/amarnath-yatra-from-jammu-base-camp-suspended-for-the-3rd-consecutive-day-due-to-protests-over-burhan-wanis-1-10662.html
397,http://aajtak.intoday.in/gallery/india-china-1962-war-indian-army-china-army-aksai-chin-gorkha-1-13354.html
398,http://aajtak.intoday.in/gallery/top-news-of-13-august-2014-1-7162.html
399,http://aajtak.intoday.in/gallery/top-news-of-14th-dec-2013-1-6155.html
400,http://aajtak.intoday.in/gallery/news-reel-for-16-feb-2013-1-4920.html
401,http://aajtak.intoday.in/gallery/top-news-of-18th-june-in-photos-1-5462.html
402,http://aajtak.intoday.in/gallery/smartphones-with-best-camera-1-11295.html
403,http://aajtak.intoday.in/gallery/top-news-of-16-january-2014-in-pics-1-6264.html
404,http://aajtak.intoday.in/gallery/top-news-on-7th-june-2016-on-pm-modi-white-house-barack-obama-america-ms-dhoni-udta-punjab-anurag-kashyap-1-10475.html
405,http://aajtak.intoday.in/gallery/photos-top-news-of-22-november-2012-1-4468.html
406,http://aajtak.intoday.in/gallery/top-news-of-8-january-2015-in-pictures-1-8109.html
407,http://aajtak.intoday.in/gallery/durga-puja-celebrations-1-4289.html
408,http://aajtak.intoday.in/gallery/Top-news-of-11-november-1-4404.html
409,http://aajtak.intoday.in/gallery/top-news-of-12th-july-2016-1-10677.html
410,http://aajtak.intoday.in/gallery/india-president-election-possible-candidates-advani-bhagwat-1-11737.html
411,http://aajtak.intoday.in/gallery/4-November-2012-newsreel-top-images-of-the-day-1-4362.html
412,http://aajtak.intoday.in/gallery/prakash-parva-in-patna-and-different-shades-1-11296.html
413,http://aajtak.intoday.in/gallery/top-news-22nd-september-2014-1-7362.html
414,http://aajtak.intoday.in/gallery/04-september-2012-1-4014.html
415,http://aajtak.intoday.in/gallery/top-news-20th-january-2014-1-6278.html
416,http://aajtak.intoday.in/gallery/top-news-of-9th-april-2016-1-10080.html
417,http://aajtak.intoday.in/gallery/it-takes-courage-to-confront-danger-and-fear-1-8480.html
418,http://aajtak.intoday.in/gallery/protest-continues-in-tamilnadu-over-jallikattu-1-11337.html
419,http://aajtak.intoday.in/gallery/14-may-2012-1-3396.html
420,http://aajtak.intoday.in/gallery/top-news-of-19-august-2013-1-5701.html
421,http://aajtak.intoday.in/gallery/top-news-of-21th-august-2015-1-9116.html
422,http://aajtak.intoday.in/gallery/top-news-of-24-december-2014-1-8031.html
423,http://aajtak.intoday.in/gallery/modi-in-tattoos-for-you-this-navratri-1-5886.html
424,http://aajtak.intoday.in/gallery/pm-modis-luknow-and-varanasi-visit-in-pictures-1-9709.html
425,http://aajtak.intoday.in/gallery/top-news-of-17th-may-2014-in-pics-1-6748.html
426,http://aajtak.intoday.in/gallery/monsoon-heavy-rainfall-flood-in-gujarat-and-rajasthan-1-13829.html
427,http://aajtak.intoday.in/gallery/top-news-of-18-november-2013-1-6047.html
428,http://aajtak.intoday.in/gallery/day-9-of-anna-fast-1-3805.html
429,http://aajtak.intoday.in/gallery/om-prakash-chautala-unseen-images-1-4800.html
430,http://aajtak.intoday.in/gallery/up-cm-yogi-adityanath-performs-kanya-pujan-lucknow-durga-ram-navmi-1-11864.html
431,http://aajtak.intoday.in/gallery/West-Bengal-ushers-in-Diwali-with-designer-candles-1-4390.html
432,http://aajtak.intoday.in/gallery/01-december-aajtak-newsreel-1-4517.html
433,http://aajtak.intoday.in/gallery/colors-of-trade-fair-1-4499.html
434,http://aajtak.intoday.in/gallery/top-news-of-13th-october-2013-1-5913.html
435,http://aajtak.intoday.in/gallery/a-salute-to-m-s-swaminathan-1-3836.html
436,http://aajtak.intoday.in/gallery/india-china-issue-doklam-sikkim-ladakh-modi-xi-jinping-border-1-13678.html
437,http://aajtak.intoday.in/gallery/yogi-adityanath-meets-pm-narendra-modi-delhi-1-11952.html
438,http://aajtak.intoday.in/gallery/cyclone-hudhud-and-its-effects-in-andhra-pradesh-visakhapatnam-1-7532.html
439,http://aajtak.intoday.in/gallery/yogi-adityanath-up-cm-delhi-visit-modi-amit-shah-1-11618.html
440,http://aajtak.intoday.in/gallery/top-news-of-21th-march-2016-1-9993.html
441,http://aajtak.intoday.in/gallery/modi-targets-manmohan-1-3516.html
442,http://aajtak.intoday.in/gallery/top-and-big-news-of-21th-june-2016-1-10548.html
443,http://aajtak.intoday.in/gallery/top-news-of-1st-december-2015-1-9492.html
444,http://aajtak.intoday.in/gallery/chetan-bhagat-on-3-mistakes-and-3-successes-of-his-life-at-mind-rocks-2013-1-5174.html
445,http://aajtak.intoday.in/gallery/top-news-of-23-may-2013-on-aajtak-1-5401.html
446,http://aajtak.intoday.in/gallery/if-elections-were-to-happen-today-congress-would-lose-india-today-c-voter-survey-1-5677.html
447,http://aajtak.intoday.in/gallery/new-on-6-december-2013-1-6122.html
448,http://aajtak.intoday.in/gallery/congress-mp-ranjeet-rides-harley-davidson-to-reach-parliament-on-womens-day-1-9906.html
449,http://aajtak.intoday.in/gallery/bjp-national-executive-meet-in-bengaluru-1-8468.html
450,http://aajtak.intoday.in/gallery/top-news-of-9th-may-2016-1-10251.html
451,http://aajtak.intoday.in/gallery/nation-mourns-and-pays-tribute-to-former-president-dr-apj-abdul-kalam-1-8991.html
452,http://aajtak.intoday.in/gallery/top-news-of-15th-feb-2014-1-6378.html
453,http://aajtak.intoday.in/gallery/top-news-of-28th-october-2015-1-9376.html
454,http://aajtak.intoday.in/gallery/navratra-celebration-begins-today--1-9321.html
455,http://aajtak.intoday.in/gallery/top-news-of-july-17-2013-in-pics-1-5552.html
456,http://aajtak.intoday.in/gallery/indian-army-attacks-pakistani-bunkers-anti-guided-missile-1-12436.html
457,http://aajtak.intoday.in/gallery/top-news-of-18-april-2013-1-5260.html
458,http://aajtak.intoday.in/gallery/top-news-of-29-june-2013-1-5492.html
459,http://aajtak.intoday.in/gallery/news-in-pics-on-05-october-2013-1-5887.html
460,http://aajtak.intoday.in/gallery/02-may-2012-1-3324.html
461,http://aajtak.intoday.in/gallery/top-news-on-21st-april-2016-1-10143.html
462,http://aajtak.intoday.in/gallery/inside-shatabdis-elite-anubhuti-coach-1-4996.html
463,http://aajtak.intoday.in/gallery/top-news-of-14th-july-2016-1-10692.html
464,http://aajtak.intoday.in/gallery/18-june-2012-1-3591.html
465,http://aajtak.intoday.in/gallery/14-july-2012-1-3695.html
466,http://aajtak.intoday.in/gallery/bjp-national-executive-meeting-begins-in-delhi-1-5007.html
467,http://aajtak.intoday.in/gallery/Newsreel-of-16-sept-2012-1-4089.html
468,http://aajtak.intoday.in/gallery/top-news-of-19th-november-2015-1-9452.html
469,http://aajtak.intoday.in/gallery/top-news-of-29-may-2013-1-5416.html
470,http://aajtak.intoday.in/gallery/top-news-of-27th-november-2015-1-9480.html
471,http://aajtak.intoday.in/gallery/pran-sahab-passes-away-in-mumbai-1-5536.html
472,http://aajtak.intoday.in/gallery/cwc-okays-creation-of-new-telangana-state-1-5601.html
473,http://aajtak.intoday.in/gallery/top-news-of-4th-may-2016-in-pictures-1-10211.html
474,http://aajtak.intoday.in/gallery/11-may-2012-1-3384.html
475,http://aajtak.intoday.in/gallery/09-july-2012-news-in-picture-1-3673.html
476,http://aajtak.intoday.in/gallery/india-today-conclave-2014-vasundhara-raje-targets-upa-govt-1-6459.html
477,http://aajtak.intoday.in/gallery/top-news-of-24th-feb-2014-1-6407.html
478,http://aajtak.intoday.in/gallery/top-news-of-3rd-august-2016-on-gst-bill-pass-rajnath-singh-gujarat-rajnath-singh-pakistan-gang-rape-1-10797.html
479,http://aajtak.intoday.in/gallery/pics-show-of-strength-at-aam-aadmi-party-s-first-rally-1-4496.html
480,http://aajtak.intoday.in/gallery/new-nine-ministers-likely-to-be-inducted-in-modi-government-cabinet-reshuffle-1-14470.html
481,http://aajtak.intoday.in/gallery/sanjay-kaul-arvind-kejriwal-at-mind-rocks-youth-summit-2013-1-5827.html
482,http://aajtak.intoday.in/gallery/hudhud-cyclon-in-pictures-1-7522.html
483,http://aajtak.intoday.in/gallery/mulayam-singh-yadav-profile-1-4466.html
484,http://aajtak.intoday.in/gallery/10-july-2013-newsreel-1-5527.html
485,http://aajtak.intoday.in/gallery/true-story-of-simi-terrorist-encounter-in-bhopal-after-jail-break-1-15524.html
486,http://aajtak.intoday.in/gallery/newsreel-of-1st-march-2013-1-5005.html
487,http://aajtak.intoday.in/gallery/top-news-of-12th-july-2015-in-pictures-1-8909.html
488,http://aajtak.intoday.in/gallery/luxury-train-the-golden-chariot-inspired-from-charriot-architecture---of-hampi-1-8111.html
489,http://aajtak.intoday.in/gallery/north-india-floods-army-leads-rescue-operations-1-5463.html
490,http://aajtak.intoday.in/gallery/top-news-of-27-august-2013-in-pics-1-5737.html
491,http://aajtak.intoday.in/gallery/prez-poll-1-3713.html
492,http://aajtak.intoday.in/gallery/top-news-of-4th-march-2016-1-9895.html
493,http://aajtak.intoday.in/gallery/23-july-2012-1-3742.html
494,http://aajtak.intoday.in/gallery/sachin-tendulkar-swachhata-hi-seva-aditya-thackeray-clean-india-modi-mumbai-1-14994.html
495,http://aajtak.intoday.in/gallery/baba-rampal-arrested-from-ashram-1-7792.html
496,http://aajtak.intoday.in/gallery/news-reel-12th-december-in-pictures-1-4581.html
497,http://aajtak.intoday.in/gallery/narendra-modi-visits-kedarnath-temple-rudrabhishek-1-12348.html
498,http://aajtak.intoday.in/gallery/Diesel-gas-hike-hits-homes-the-hardest-1-4066.html
499,http://aajtak.intoday.in/gallery/these-are-the-faces-of-narendra-modi-cabinet-1-6786.html
500,http://aajtak.intoday.in/gallery/top-news-of-3-may-2014-1-6688.html
501,http://aajtak.intoday.in/gallery/top-news-of-th-december-in-pics-1-7904.html
502,http://aajtak.intoday.in/gallery/anand-mahindra-tweeted-indians-creativity-roads-pits-street-art-1-13815.html
503,http://aajtak.intoday.in/gallery/bjp-holds-nationwide-protest-against-sushil-kumar-shinde-1-4809.html
504,http://aajtak.intoday.in/gallery/top-news-of-20th-march-2016-1-9988.html
505,http://aajtak.intoday.in/gallery/poster-war-ahead-lok-sabha-polls-1-6402.html
506,http://aajtak.intoday.in/gallery/suicide-attackers-target-crpf-camp-at-srinagar-school-1-5071.html
507,http://aajtak.intoday.in/gallery/know-the-rank-and-post-of-the-police-ips-constable-inspector-suprintendent-police-1-11935.html
